id,node,text,translation
line:09e1bb4,Present_Ballroom1,Celeste: ...How could I not?[p/] He could have seriously hurt you.,
line:037c818,Present_Ballroom1,"Tyrion: With his reputation,[p/] we might want to stay away from him.",
line:056c003,Present_Ballroom1,Player: Laefe,
line:01a3da0,Present_Ballroom1,"Celeste: ""...Hey, my fellow blonde.[p/][s/] What's—[p/] What's going on?""",
line:0d6d69a,Present_Ballroom1,"Tyrion: ...You're never going to let me live that down, are you?",
line:013f2bd,Present_Ballroom1,Celeste: You sounded like an Arcane Construct trying to pose as a human.,
line:0adf6c3,Present_Ballroom1,"Tyrion: I was nervous, okay?",
line:0ff5107,Present_Ballroom1,"Celeste: ...Oh, you were nervous?",
line:0185edf,Present_Ballroom1,"Tyrion: Look,[p/] I was just as nervous when I first met you.",
line:02e2692,Present_Ballroom1,"Celeste: Wait,[p/] you were nervous when you met me?!",
line:00a61a0,Present_Ballroom1,Tyrion: I-[p/][s/]I—,
line:01e2394,Present_Ballroom1,...Why would I say that?,
line:0a6be00,Present_Ballroom1,Player: Miriam,
line:03c17eb,Present_Ballroom1,Celeste: Miriam seems different now.[p/] She's a lot less...[p/] arrogant.,
line:030950a,Present_Ballroom1,Tyrion: She must be going through a lot.,
line:08cd640,Present_Ballroom1,Tyrion: She unexpectedly lost her father [i]and[/i] her long-lost sister is being charged with murder.,
line:02f241a,Present_Ballroom1,Player: Harold,
line:05929fc,Present_Ballroom1,"Celeste: ""Harold Haroldson"" [i]has[/i] to be some kind of stage name, right?",
line:02d9fe9,Present_Ballroom1,Celeste: Who would actually name their child that?!,
line:076cc36,Present_Ballroom1,Tyrion: I think you're getting way too hung up on his name...,
line:0dfdadd,Present_Ballroom1,Celeste: Like...[p/] Does [i]he[/i] have children?,
line:0243cbf,Present_Ballroom1,Celeste: Are they [i]also[/i] named Harold?,
line:0037b6b,Present_Ballroom1,Tyrion: ...He has a pet monkey.,
line:0ef3b94,Present_Ballroom1,Celeste: You're just making things up now.,
line:07d0158,Present_Ballroom1,Player: Sword of Spell Eating|Sword of Spell Eating 2,
line:0ab5028,Present_Ballroom1,Celeste: A sword forged by a demon.[p/] Do you think the legends are true?,
line:00873b1,Present_Ballroom1,Tyrion: ...,
line:05efd9d,Present_Ballroom1,Celeste: ...Tyrion?,
line:0a3fac3,Present_Ballroom1,"Tyrion: O-[p/][s/]Oh,[p/] sorry.[p/] I just got a little distracted.",
line:039f6b9,Present_Ballroom1,Player: Missing Sword,
line:050e497,Present_Ballroom1,Celeste: ...,
line:0efc4e4,Present_Ballroom1,Tyrion: Are you worried about your missing sword?,
line:09b5417,Present_Ballroom1,Celeste: N-[p/][s/]No!,
line:0ee2b18,Present_Ballroom1,"Celeste: Well, yes.[p/] I [i]am[/i] worried.",
line:076ce53,Present_Ballroom1,Celeste: But I'm sure it'll turn up eventually.,
line:0e5d433,Present_Ballroom1,Player: Celeste's Sword,
line:037abc7,Present_Ballroom1,Celeste: I'm glad we found Crimson Lotus.,
line:0da055b,Present_Ballroom1,Tyrion: Is that the name of your sword?,
line:0085b17,Present_Ballroom1,Celeste: Yep!,
line:0c80b6f,Present_Ballroom1,"I was glad she was in better spirits,[p/] but how did her sword end up under Beatrice's bed?",
line:0f5d9e4,Present_Ballroom1,Player: Liafal's Engagement,
line:041850e,Present_Ballroom1,Celeste: I could never imagine marrying someone for diplomatic reasons...,
line:08fc568,Present_Ballroom1,Celeste: It just sounds so sad.,
line:0aaab74,Present_Ballroom1,"Tyrion: Yeah...[p/] Although,[p/] I suppose Prosecutor Steelwind lucked out in that regard.",
line:0bc62cd,Present_Ballroom1,Celeste: I can't believe Aster [i]still[/i] thinks she hates him.,
line:02aed07,Present_Ballroom1,Tyrion: I know...[p/] I don't understand how anyone could be [i]that[/i] oblivious to someone else's feelings.,
line:003fd42,Present_Ballroom1,Celeste: Yeah...[p/] Sounds [i]pretty[/i] annoying.,
line:0fcd635,Present_Ballroom1,Player: Tracker,
line:058ac76,Present_Ballroom1,Celeste: I've never really liked dogs...,
line:0bf6140,Present_Ballroom1,Tyrion: ...What?![p/][s/] How could you [i]say[/i] that?!,
line:06d85eb,Present_Ballroom1,Tyrion: Are you telling me that you prefer Violetta over Tracker?,
line:0a286ac,Present_Ballroom1,"Celeste: Well, yeah.[p/] Cats are [i]so[/i] much better than dogs.",
line:09404dc,Present_Ballroom1,Tyrion: ...It's like I don't even know who you are.,
line:0226367,Present_Ballroom1,Tyrion: Cats are fickle and will lash out at you for the [i]smallest[/i] things!,
line:00b2ff8,Present_Ballroom1,Celeste: You have to [s/][i]work[/i] for a cat's affection.[p/] Dogs will worship anyone and everyone who's friendly to them.,
line:079def4,Present_Ballroom1,"Tyrion: Dogs are loyal companions![p/][s/] No matter what happens,[p/][s/] they'll always stand by your side to protect you!",
line:0344cac,Present_Ballroom1,Celeste: [i]*sigh*[/i][p/] I guess we'll just have to agree to disagree.,
line:067846e,Present_Ballroom1,Player: Back,
line:09d3c47,Present_Ballroom1,Player: Default,
line:02b8671,Present_Ballroom1,"Tyrion: What do you think about [i]this[/i], Celeste?",
line:00b7f0c,Present_Ballroom1,"Celeste: ...Sorry, Tyrion.",
line:04ef926,Present_Ballroom1,Celeste: I don't think I can help you with that.,
line:05b5644,Check_Events_Ballroom1,Tyrion: I can't believe they kept us here until noon.,
line:0de6825,Check_Events_Ballroom1,"The Lords' Ball had already run well into the night,[p/] even [i]before[/i] the murder occurred.",
line:0dd41fb,Check_Events_Ballroom1,"I wanted nothing more than to catch up on my lost sleep,[p/] but I'd made a promise to the Crown Prince.",
line:01a9cbc,Check_Events_Ballroom1,"Aster: After her meeting with William,[p/] she was with my brother and me the entire night.",
line:082cf7d,Check_Events_Ballroom1,Aster: She couldn't have stolen the Sword of Spell Eating [i]and[/i] have murdered her father.,
line:0b892e7,Check_Events_Ballroom1,"Tyrion: Of all the people that could have done those two crimes,[p/] why would Steelwind suspect a blind woman?",
line:0c54998,Check_Events_Ballroom1,Steelwind was never one to abuse her authority.[p/] There had to be a reason behind the arrest.,
line:04ac0d6,Check_Events_Ballroom1,Not to mention that the Sword of Spell Eating had been stolen.,
line:0552a79,Check_Events_Ballroom1,"After what Harold had said about it,[p/] I was uneasy about it going missing.",
line:0551ebe,Check_Events_Ballroom1,Aster: ...,
line:050cee5,Check_Events_Ballroom1,"Aster: Mr. Cuthbert,[p/] could you defend Beatrice against these awful charges?",
line:0659479,Check_Events_Ballroom1,Tyrion: I doubt that will be necessary.,
line:080f251,Check_Events_Ballroom1,Aster: ...What?,
line:09e55ce,Check_Events_Ballroom1,CDress: Beatrice is Ruby's client.[p/] I'm sure that she'll be one defending her.,
line:0947757,Check_Events_Ballroom1,"Aster: Well,[p/] that certainly puts my mind at ease.",
line:058cff7,Check_Events_Ballroom1,Aster: ...,
line:032d8c7,Check_Events_Ballroom1,Tyrion: What's wrong?,
line:0521450,Check_Events_Ballroom1,"Aster: I'd like for you to investigate the crime scene for me, Mr. Cuthbert.",
line:0a752e6,Check_Events_Ballroom1,Tyrion: ...What?[p/] But we just told you that Ms. Tymora will—,
line:00b9d7b,Check_Events_Ballroom1,"Aster: I know,[p/] but Beatrice is a dear friend of mine.",
line:0065126,Check_Events_Ballroom1,Aster: I'd like every chance for her to be found innocent.,
line:0e49982,Check_Events_Ballroom1,"She was a ""dear friend""...?[p/] They must've known each other since she was a Frega.",
line:0cc70cd,Check_Events_Ballroom1,"But why would Ms. Tymora,[p/] of all people,[p/] represent a member of a Pillar Family?",
line:0ae5deb,Check_Events_Ballroom1,Laefe also seemed like she hadn't seen Beatrice in a long time.[p/] It was as if she'd spotted a ghost.,
line:05bc007,Check_Events_Ballroom1,Celeste: I can't believe this...,
line:078f0b0,Check_Events_Ballroom1,Celeste returned to the ballroom.[p/] She'd changed back into her normal clothes.,
line:0e2fb1f,Check_Events_Ballroom1,Tyrion: What's wrong?,
line:0fcef5f,Check_Events_Ballroom1,Celeste: The people in the coat room said that they couldn't find my sword!,
line:0b18787,Check_Events_Ballroom1,Tyrion: ...What?,
line:0d02758,Check_Events_Ballroom1,She'd once told me that it was forged in the Eastern Kingdoms and crafted from the bones of a Purple Worm.,
line:03cc914,Check_Events_Ballroom1,It was potentially very valuable.[p/] Did someone steal it?,
line:0dcd4a5,Check_Events_Ballroom1,Tyrion: Let's keep an eye out for it while we look around the manor.,
line:0bc8c63,Check_Events_Ballroom1,Tyrion: This might all just be some kind of mix-up.,
line:0a6e0be,Check_Events_Ballroom1,Celeste: I hope so...,
line:0e62eca,Check_Events_Ballroom1,Celeste: ...,
line:0b15d42,Check_Events_Ballroom1,Celeste: Uh...[p/] So...,
line:0cd6979,Check_Events_Ballroom1,Celeste: Can we continue what we were talking about before?,
line:0a1c610,Check_Events_Ballroom1,"Tyrion: Oh,[p/] uh...",
line:0a81d8a,Check_Events_Ballroom1,Why was I so nervous about this?,
line:04b6a5a,Check_Events_Ballroom1,I just needed to tell her how I felt.,
line:0378c9c,Check_Events_Ballroom1,...,
line:00deb9f,Check_Events_Ballroom1,...How [i]did[/i] I feel?,
line:06a36c7,Check_Events_Ballroom1,Tyrion: I-[p/][s/]It might be for the best that we focus on the investigation.,
line:018672d,Check_Events_Ballroom1,"Tyrion: His Highness [i]is[/i] counting on us, after all.",
line:051b7c6,Check_Events_Ballroom1,"I was being a coward,[p/] but there was a kernel of truth to what I was saying.",
line:02e7062,Check_Events_Ballroom1,"Celeste: ...O-[p/][s/]Okay. [h=""But we [i]will[/i] be|talking about this later."" e=""hf""/]",
line:0a17115,Check_Events_Ballroom1,Tyrion: ...Let's head to the crime scene.[p/] His Highness said that's where the body was found.,
line:06cda2a,Examine_Ballroom2,Player: Chandalier,
line:0e5679c,Examine_Ballroom2,Tyrion: These chandeliers look fancy enough to be worth a small fortune.,
line:0db7cb5,Examine_Ballroom2,"Celeste: The Banking Houses are loaded, aren't they?",
line:034aba6,Examine_Ballroom2,Player: Flowers,
line:04b27f7,Examine_Ballroom2,Tyrion: Each of these tables has a centerpiece of flowers on it.,
line:084338a,Examine_Ballroom2,"Celeste: To be honest,[p/] it kind of looks tacky.",
line:0ffe190,Examine_Ballroom2,Tyrion: Their notion of aesthetics must fly over the heads of peasants like us.,
line:048a7ff,Examine_Ballroom2,Player: Back,
line:076bcc1,Talk_Ballroom2,Player: The Investigation,
line:011f757,Talk_Ballroom2,Celeste: I just can't wrap my head around it.,
line:02ee40f,Talk_Ballroom2,"Celeste: I know he wasn't the best dad,[p/] but I can't believe she actually killed him.",
line:0bedcb5,Talk_Ballroom2,Celeste: And for what?[p/] Wealth and power?,
line:009decc,Talk_Ballroom2,Tyrion: That's just how the aristocracy works.,
line:0d597c8,Talk_Ballroom2,Tyrion: Even the weakest noble has a large amount of political power.,
line:0c85a39,Talk_Ballroom2,Celeste: Sometimes I feel lucky that I grew up in Kornhaven.,
line:099394f,Talk_Ballroom2,Celeste: ...,
line:0850320,Talk_Ballroom2,She'd been in a bad mood since we met Lucio Steelwind.,
line:01855aa,Talk_Ballroom2,"Hopefully,[p/] the investigation might help take her mind off of what happened.",
line:073fa40,Talk_Ballroom2,...But I also felt a bit happy that she'd get that angry for my sake.,
line:0a90815,Talk_Ballroom2,Celeste: Why didn't you tell me that you could [i]talk[/i] to animals?,
line:0da1192,Talk_Ballroom2,"Tyrion: U-[p/][s/]Uh...[p/] Well, you never asked.",
line:0b82704,Talk_Ballroom2,Celeste: ...,
line:0e31a15,Talk_Ballroom2,I thought about telling her about the Eye of Horus.[p/] She's more than earned my trust.,
line:08b667d,Talk_Ballroom2,"But I could do that later.[p/] For now,[p/] we needed to focus on the investigation.",
line:09112b7,Talk_Ballroom2,Player: Next Lead,
line:0a9f6c6,Talk_Ballroom2,Celeste: Where should we go next?,
line:05be88c,Talk_Ballroom2,Tyrion: William retreated into his study to draft a new will.,
line:0d410df,Talk_Ballroom2,"Tyrion: Even if it's not valid,[p/] we should try to look for it there.",
line:0f86586,Talk_Ballroom2,Tyrion: It might give us some insight into the headspace he was in that night.,
line:07a62bb,Talk_Ballroom2,Tyrion: We sent the Inquisition to investigate the theft of the Sword.,
line:0b409a0,Talk_Ballroom2,Tyrion: Maybe we should check Beatrice's Bedroom to see if they've found anything.,
line:05ca624,Talk_Ballroom2,Tyrion: Tracker supposedly found the Sword of Spell Eating lying in a hallway.,
line:02d4fa4,Talk_Ballroom2,Tyrion: There has to be a reason why it was there.,
line:0d77f9b,Talk_Ballroom2,"Tyrion: If we go there,[p/] we might finally find some evidence of how it got there.",
line:07620f4,Talk_Ballroom2,Player: BACK,
line:01787c3,Check_Events_Ballroom2,We all returned to the ballroom.,
line:0d60ad2,Check_Events_Ballroom2,Celeste: You okay?,
line:09b7bb2,Check_Events_Ballroom2,Tyrion: Yeah...[p/] I just needed a moment.,
line:0f1a11c,Check_Events_Ballroom2,I closed my eyes and took a deep breath.[p/] I still had a job to do.,
line:058a11a,Check_Events_Ballroom2,Tyrion: The will reading bought us a few more hours to investigate the murder.,
line:0bcaad3,Check_Events_Ballroom2,Tyrion: We should take advantage of the new information we just learned.,
line:05e38bf,Check_Events_Ballroom2,Orym: So...[p/] Where should we start first?,
line:06f7208,Check_Events_Ballroom2,Tyrion: ...,
line:09f65ea,Check_Events_Ballroom2,Celeste: ...,
line:09e8569,Check_Events_Ballroom2,Right...[p/] [i]I[/i] was the prosecutor now.[p/] That technically made me his boss for the time being.,
line:0e2e95b,Check_Events_Ballroom2,Orym: ...,
line:09e3ebd,Check_Events_Ballroom2,"Orym: ...This is weird, right?",
line:075d291,Check_Events_Ballroom2,Celeste: Yep.,
line:06f3263,Check_Events_Ballroom2,"Tyrion: Awkwardness aside,[p/] I've never really led a task force before...",
line:074b250,Check_Events_Ballroom2,Tyrion: What would Steelwind normally do in this situation?,
line:0e533a7,Check_Events_Ballroom2,"Orym: Well,[p/] she'd normally have us investigate areas of interest.",
line:0001182,Check_Events_Ballroom2,Tyrion: Right...[p/] The context of the investigation tends to change after each round of court proceedings.,
line:0ddbd86,Check_Events_Ballroom2,Tyrion: What we're lacking right now is physical evidence.,
line:085684d,Check_Events_Ballroom2,Tyrion: Could you and the Inquisition search the gallery and Beatrice's room?,
line:0c75f82,Check_Events_Ballroom2,Tyrion: Maybe you can find evidence of how the Sword of Spell Eating was stolen.,
line:0b4b325,Check_Events_Ballroom2,"Orym: Whatever you say, [i]Boss[/i].",
line:0024d86,Check_Events_Ballroom2,"Celeste: That covers the Inquisition,[p/] but what are [i]we[/i] going to do?",
line:0501637,Check_Events_Ballroom2,Tyrion: The Duke's inheritance plays a large role in this case.,
line:0a398ef,Check_Events_Ballroom2,"Tyrion: Even if it's not valid,[p/] we should take a look at the modified will that he was drafting.",
line:0a13130,Check_Events_Ballroom2,Tyrion: It might give us some insight about what he was [i]really[/i] planning to do with his inheritance.,
line:0284afe,Examine_BallroomIntro,Player: Chandalier,
line:02bd0b0,Examine_BallroomIntro,Several gold-tinted chandeliers hung from the ceiling of the ballroom.,
line:0504278,Examine_BallroomIntro,They looked fancy enough to be worth a small fortune.,
line:0fc5a06,Examine_BallroomIntro,It irked me knowing how much wealth the Duke must have been hoarding to afford all of this.,
line:05dedb7,Examine_BallroomIntro,Player: Flowers,
line:0d23deb,Examine_BallroomIntro,Each table had a centerpiece of flowers on it.,
line:0918d10,Examine_BallroomIntro,Most of the seats at the tables were filled.[p/] It didn't look like I'd be able to play here.,
line:0325f31,Examine_BallroomIntro,Player: Back,
line:05f76d3,Examine_Dungeon,Player: Back,
line:0b0d276,BeforeTrial1,I arrived at the dungeon to search for Ms. Tymora.,
line:0c32e7d,BeforeTrial1,She wasn't at Frega Manor.[p/] So she must have been here to discuss the case with Beatrice.,
line:0e9876e,BeforeTrial1,"...Or at least that's what I thought.[p/] I didn't see her anywhere here, too.",
line:026b48d,BeforeTrial1,Eris: I didn't expect to see you here.,
line:01b5925,BeforeTrial1,Celeste: A-[p/][s/]Ah!,
line:0ec5d42,BeforeTrial1,Celeste let out a shriek as Eris approached the two of us from behind.,
line:07bd8d3,BeforeTrial1,She really had a habit of doing that.[p/] I was starting to wonder if she was doing that on purpose.,
line:048b4fc,BeforeTrial1,Tyrion: ...Eris?[p/][s/] What are you doing here?,
line:043b42b,BeforeTrial1,Eris: Ah...[p/] Beatrice is actually an acquaintance of my father.,
line:0ece114,BeforeTrial1,Eris: He sent me here to help her through this ordeal.,
line:0ae295c,BeforeTrial1,Tyrion: ...,
line:00bb808,BeforeTrial1_2,"That brought up [i]so[/i] many questions,[p/] but I didn't really have the time to pull on that thread.",
line:0e615fa,BeforeTrial1_2,There was less than an hour before the trial began.[p/] I needed to find Ms. Tymora.,
line:064de7b,BeforeTrial1_2,Tyrion: Have you seen Ms. Tymora anywhere?[p/] I need to talk to her.,
line:083b336,BeforeTrial1_2,"Eris: She was just here,[p/] but she left to retrieve some documents from her office.",
line:0952f14,BeforeTrial1_2,Tyrion: Do you have any idea when she'll be back?,
line:0b3f81e,BeforeTrial1_2,"Eris: She didn't say,[p/] but I can pass a message on to her.",
line:07ee89d,BeforeTrial1_2,Tyrion: ...I'm sorry.[p/] It's related to Beatrice's case.,
line:0a7e757,BeforeTrial1_2,"Eris: In that case,[p/] why don't you leave a message with Beatrice herself?",
line:0102018,BeforeTrial1_2,Eris: She [i]is[/i] the defendant in this case.,
line:0c16dcf,BeforeTrial1_2,"I felt a little hesitant,[p/] but it [i]was[/i] Beatrice's life on the line.",
line:0153a3c,BeforeTrial1_2,"If anyone should know about what I'd found,[p/] it's her.",
line:085f49a,BeforeTrial1_2,"Tyrion: Okay,[p/] let's go find her.",
line:0f7e2c3,BeforeTrial1_2,I followed Eris's lead as she led us to Beatrice's cell.,
line:0506fec,BeforeTrial1_2,"Once we found her,[p/] she left the dungeons to give us some privacy.",
line:030561c,BeforeTrial1_2,"I spent some time going through my findings with Beatrice—[p/]from the list of suspects,[p/] to the possible motives behind the murder.",
line:090da22,BeforeTrial1_2,"I noticed that with each revelation,[p/] she became more uneasy.",
line:00df646,BeforeTrial1_2,The idea of someone framing her must have been stressing her out.,
line:0731801,BeforeTrial1_2,Beatrice: I...[p/] see.[p/] You've certainly been very thorough.,
line:0417833,BeforeTrial1_2,"Tyrion: Yes,[p/] but I still have no concrete evidence that points to anyone.",
line:0cc477e,BeforeTrial1_2,"Beatrice: Hm... [h=""If he reveals these findings to Prince Aster,|he might suspect something."" e=""fa""/]",
line:0515c4a,BeforeTrial1_2,Tyrion: ...What?,
line:06bdf8c,BeforeTrial1_3,"Beatrice: ...Sorry,[p/] I was just thinking.",
line:0165bbd,BeforeTrial1_3,And [i]I[/i] was able to catch one of those thoughts.,
line:0be5fed,BeforeTrial1_3,Tyrion: ...Beatrice.[p/] I'm sure you're aware that Prince Aster has your best interests at heart.,
line:0b183d2,BeforeTrial1_3,"Beatrice: I know.[p/] Even though we haven't spoken for the last five years,[p/] I still consider him a close friend.",
line:0fbac38,BeforeTrial1_3,Tyrion: Then I suppose you have no issue with me sharing these findings with him.,
line:0d95cf5,BeforeTrial1_3,"Beatrice: ...Of course not. [h=""This is bad.|Even [i]he[/i] wouldn't support us if he knew that I was involved."" e=""f""/]",
line:0c26461,BeforeTrial1_3,What?![p/][s/] She was actually involved in this?!,
line:0990b0a,BeforeTrial1_3,"Beatrice: Is something wrong, Mr. Cuthbert?",
line:04b86ae,BeforeTrial1_3,Beatrice was actually behind this?![p/][s/] But how?!,
line:06bfe29,BeforeTrial1_3,She's completely blind![p/][s/] She couldn't have navigated through the manor [i]and[/i] avoided the guards.,
line:0be995b,BeforeTrial1_3,"Aria [i]did[/i] say that she was intelligent,[p/] but doing all of this while blind was ludicrous.",
line:0633523,BeforeTrial1_3,No...[p/] I must've been taking her thoughts out of context.,
line:0f56f92,BeforeTrial1_3,Beatrice: Mr. Cuthbert.[p/] Perhaps you should get some rest.,
line:0957927,BeforeTrial1_3,Tyrion: ...,
line:0423503,BeforeTrial1_3,I thought very carefully about what to say next.,
line:0c6f235,BeforeTrial1_3,"There was [i]one[/i] way to get a certain answer through the Eye,[p/] but if I was wrong...",
line:0cc8f42,BeforeTrial1_3,"Tyrion: Beatrice...[p/] You weren't [i]actually[/i] involved in this, were you?",
line:0672af2,BeforeTrial1_3,Celeste: Tyrion...?,
line:0a9f598,BeforeTrial1_4,Her gaze narrowed in response to my question.,
line:053554d,BeforeTrial1_4,"Once again,[p/] she clapped her hands together.",
line:0e9a5b8,BeforeTrial1_4,"Beatrice: [i]*sigh*[/i][p/] Do [i]you[/i] suspect me now, Mr. Cuthbert?",
line:0223f18,BeforeTrial1_4,"Tyrion: ...You didn't answer my question, Beatrice.",
line:09e0904,BeforeTrial1_4,Beatrice: As if I'd even need to justify it with a response.,
line:09b9839,BeforeTrial1_4,"Beatrice: But no, Mr. Cuthbert.[p/] I was not responsible for my father's murder. [h=""I might as well have been...|Legally, I was more of an accomplice."" /]",
line:03d39e2,BeforeTrial1_4,"""An accomplice""...[p/][s/] Someone else was involved in this!",
line:0f1a4ab,BeforeTrial1_4,Ruby: ...Cuthbert?,
line:0d644a1,BeforeTrial1_4,Tyrion: M-[p/][s/]Ms. Tymora?!,
line:0eb0309,BeforeTrial1_4,Ruby: ...,
line:05b831f,BeforeTrial1_4,My mentor seemed to have sensed the mood in the air.[p/] She raised her brow at me.,
line:06de28d,BeforeTrial1_4,Tyrion: Ms. Tymora...[p/] Can I speak with you alone for a second?,
line:0d59cfa,BeforeTrial1_4,Ruby: ...Okay?,
line:0023bf7,BeforeTrial1_4,Ruby: What's wrong?[p/] Is everything okay?,
line:0209996,BeforeTrial1_4,"Tyrion: Ms. Tymora![p/] Beatrice,[p/] she...",
line:05ccd11,BeforeTrial1_4,Tyrion: She actually [i]did[/i] murder William Frega!,
line:09fd87c,BeforeTrial1_5,Ms. Tymora's lips pursed.[p/] Her eyes darted around the room to make sure the guards didn't overhear us.,
line:0cfba3c,BeforeTrial1_5,Ruby: What are you talking about?[p/] How could you [i]possibly[/i] know that?,
line:0a67e8e,BeforeTrial1_5,Tyrion: I saw it with the Eye of Horus.[p/] She conspired with someone else to orchestrate William Frega's death.,
line:0d22f63,BeforeTrial1_5,Ruby: ...,
line:09982db,BeforeTrial1_5,Ruby: Have you told anyone else about this?,
line:0da9b29,BeforeTrial1_5,"Tyrion: N-[p/][s/]No...[p/] It's not as if they'd believe me, anyway.",
line:0bc843c,BeforeTrial1_5,Tyrion: You're the only other person who knows about my abilities.,
line:00edc4c,BeforeTrial1_5,Ruby: ...,
line:0c4996a,BeforeTrial1_5,Ruby: Okay...[p/] We'll talk about this later.,
line:0556fa5,BeforeTrial1_5,Ruby: I need to get ready.[p/] The trial starts in half an hour.,
line:056a0e0,BeforeTrial1_5,Tyrion: W-[p/][s/]What—?!,
line:022bf77,BeforeTrial1_5,"Tyrion: You're not seriously going to defend her, are you?!",
line:0027330,BeforeTrial1_5,Ruby: Of course I am![p/] I'm her attorney!,
line:0baf6c4,BeforeTrial1_5,Tyrion: But she's guilty![p/][s/] I [i]saw[/i] it!,
line:0ee2118,BeforeTrial1_5,"Ruby: Look.[p/] At this point,[p/] I don't know [i]what[/i] you saw.",
line:0c9e7ed,BeforeTrial1_5,Ruby: Do you think I can just abandon a client minutes before a trial?,
line:0416704,BeforeTrial1_5,"Tyrion: N-[p/][s/]No,[p/] but—",
line:00bed0e,BeforeTrial1_5,Ruby: It's not for either of us to decide who's guilty and who's not.[p/] [i]Everyone[/i] has a right to an attorney.,
line:097829a,BeforeTrial1_5,Tyrion: ...,
line:078f230,BeforeTrial1_5,"Ruby: More importantly,[p/] you had no right to use the Eye of Horus on [i]my[/i] client.",
line:067b692,BeforeTrial1_6,Tyrion: I-[p/][s/]I—!,
line:049a073,BeforeTrial1_6,Ruby: I don't have time to argue about this.[p/] We [i]will[/i] be talking about this later.,
line:07852b9,BeforeTrial1_6,"Before I had a chance to respond,[p/] Ms. Tymora walked away.",
line:022c7b3,BeforeTrial1_6,"Celeste had given us some privacy,[p/] but she'd definitely inferred the tone of our conversation.",
line:07449f0,BeforeTrial1_6,Celeste: ...Is everything okay?,
line:00a078d,BeforeTrial1_6,Tyrion: ...,
line:0031853,BeforeTrial1_6,Tyrion: Celeste...[p/] I think...[p/] Beatrice was actually behind this.,
line:0d76157,BeforeTrial1_6,Celeste: What?!,
line:03d87eb,BeforeTrial1_6,I couldn't blame her for not believing me...[p/] It's not as if I could tell her about the Eye of Horus.,
line:0dda421,BeforeTrial1_6,"Although,[p/] why [i]hadn't[/i] I told her?",
line:096612f,BeforeTrial1_6,"Celeste: Alright,[p/] so what do you want to do now?",
line:0bc5d64,BeforeTrial1_6,Tyrion: ...What?,
line:0429b8d,BeforeTrial1_6,"Celeste: You wouldn't say something like that if you weren't sure, right?",
line:098a281,BeforeTrial1_6,I thought long and hard for a moment.,
line:0f5a0aa,BeforeTrial1_6,Tyrion: ...Maybe we don't need to do anything.,
line:0727ac6,BeforeTrial1_6,Celeste: What?,
line:02073a7,BeforeTrial1_6,"Tyrion: Steelwind is handling the prosecution,[p/] and she's far from being a pushover.",
line:0fa5fde,BeforeTrial1_6,"Tyrion: If Beatrice is truly guilty,[p/] I'll just have to trust her to get the job done.",
line:0cda817,BeforeTrial1_6,"Tyrion: Either way,[p/] I don't think we're in any position to get involved.",
line:0cf5a6f,BeforeTrial1_6,"Celeste: Alright,[p/] if you say so.",
line:0dac96c,BeforeTrial1_6,It was really none of my business.,
line:05da5ae,BeforeTrial1_7,I had no stake in this.[p/] I wasn't obligated to do anything.,
line:048995f,BeforeTrial1_7,I'd done everything I could.[p/] I would just have to leave it in Steelwind's hands.,
line:044f758,BeforeTrial1_7,It was none of my business.,
line:01a7a6b,BeforeTrial1_8,William Frega was a tyrant anyway.[p/] He was a noble who did nothing but steal wealth from the commonfolk.,
line:0ef317b,BeforeTrial1_8,"The world was better off without him,[p/] and it's not as if any of this was my responsibility.",
line:01b4ddc,BeforeTrial1_8,Ms. Tymora must have been doing this for a reason.,
line:0fce1f0,BeforeTrial1_8,All I had to do was wait for the trial to run its course so we could put this all behind us.,
line:0919b31,BeforeTrial1_8,TyrionP: Your Honor![p/][s/] I'm afraid you can't pass a verdict just yet!,
line:02c7b89,BeforeTrial1_8,Judge: M-[p/][s/]Mr. Cuthbert?!,
line:0c9afeb,BeforeTrial1_8,RubyD: ...Cuthbert?,
line:06ab95c,BeforeTrial1_8,RubyD: What the hell are you doing?!,
line:0a7a765,BeforeTrial1_8,TyrionP: I...[p/] don't know.,
line:0f5167f,BeforeTrial1_8,TyrionP: But what I [i]do[/i] know is that there was a massive contradiction in Miriam Frega's testimony.,
line:0563809,BeforeTrial1_8,...Who was I kidding?,
line:0576783,BeforeTrial1_8,As if I'd ever stand by and do nothing.,
line:083b6da,Examine_BeatriceRoom1,Celeste: Ugh...,
line:05de573,Examine_BeatriceRoom1,Tyrion: What's wrong?,
line:08f7b4d,Examine_BeatriceRoom1,Celeste: The entire room is covered in traces of [b]abjuration[/b] magic.,
line:0d782d5,Examine_BeatriceRoom1,Celeste: [i]Everything[/i] is glowing white.,
line:0e522e5,Examine_BeatriceRoom1,Tyrion: Right...[p/] That makes sense.[p/] There were several [i]Anti-Magic Fields[/i] covering the manor.,
line:0d15460,Examine_BeatriceRoom1,Tyrion: Those fields probably left traces of [b]abjuration[/b] everywhere.,
line:0e6f548,Examine_BeatriceRoom1,Celeste: I won't bother showing you the traces of [b]abjuration[/b] I find while we're here.,
line:0bf0e76,Examine_BeatriceRoom1,Player: Bed,
line:09a437c,Examine_BeatriceRoom1,Tyrion: It's a highly extravagant bed.[p/] It looks similar to the one in Miriam's dorm at the Imperial Academy.,
line:0e023ea,Examine_BeatriceRoom1,Player: Dresser,
