id,node,text,translation
line:0096b80,BeatObj17,Tyrion: Are you serious?!,
line:0bdddd3,BeatObj17,Tyrion: No one in their right mind would [i]willingly[/i] sign a Contract like this!,
line:090df1e,BeatObj17a,LucioC: ...And what of Beatrice Frega?,
line:0bb2460,BeatObj17a,LucioC: Was [i]she[/i] in her right mind when she made a Contract with the demon Marrunath?,
line:042a17c,BeatObj17a,Tyrion: I-[p/][s/]I—,
line:069a49c,BeatObj17a,"LucioC: If we can't hold the defendant responsible,[p/] [i]surely[/i] we should also acquit Lady Frega for the murder of her father?",
line:02fb407,BeatObj17a,Tyrion: T-[p/][s/]That's [i]hardly[/i] the same thing!,
line:038045d,BeatObj17a,"LucioC: [i]I[/i], for one, fail to see the difference.",
line:0c71e6c,BeatObj17a,"LucioC: A fool made a deal with a demon,[p/] and as a result several esteemed members of the nobility were killed.",
line:000ed46,BeatObj17a,"Tyrion: She's your [i]daughter[/i], Lucio!",
line:0bf3f7c,BeatObj17a,LucioC: And how does [i]that[/i] change anything?!,
line:08c2ffd,BeatObj17a,...He seriously doesn't care if he convicts Aria.[p/] What kind of father is he?,
line:07ca53e,BeatObj17a,LucioC: Honestly...[p/] This only places [i]more[/i] responsibility on her for what happened.,
line:09720a3,BeatObj17a,LucioC: I could have [i]accepted[/i] if she had been reckless and [i]accidentally[/i] induced Mageblight.,
line:0a210a3,BeatObj17a,LucioC: But to sign a Contract with a [i]demon[/i]?!,
line:0ffd6b9,BeatObj17a,LucioC: That only further espouses the need to [i]put her down[/i]!,
line:0569495,BeatObj17a,"Tyrion: She was clearly [i]tricked[/i], Lucio!",
line:022e5b7,BeatObj17a,LucioC: Is that so?!,
line:02443f1,BeatObj17a,LucioC: She's an attorney just like you!,
line:0202cdd,BeatObj17a,LucioC: Would you really sign a Contract without [i]carefully[/i] inspecting it?!,
line:0e2facb,BeatObj17a,Tyrion: I-[p/][s/]I...,
line:09db317,BeatObj17a,"LucioC: Whether it was through foolishness,[p/] negligence,[p/] or both.",
line:0168b4e,BeatObj17a,LucioC: The defendant willingly signed a Blood Contract.,
line:07ab8b1,BeatObj17a,"LucioC: She compromised herself,[p/] and as a result,[p/] three people died,[p/] and many more were incapacitated.",
line:0d03939,BeatObj17a,LucioC: The responsibility falls [i]squarely[/i] on her.,
line:0107572,BeatObj17a,Wait...,
line:0dddf97,BeatObj17a,"Even if she willingly signed that Contract,[p/] that wasn't entirely true.",
line:03a876d,BeatObj17b,3,
line:01c9f34,BeatObj17b,Player: Fail,
line:0a59592,BeatObj17b,"No...[p/] I couldn't really disprove what he was saying,[p/] even if it was completely outrageous.",
line:05eaa11,BeatObj17b,"Objectively,[p/] I couldn't prove that Aria didn't willingly sign that Contract.",
line:0119602,BeatObj17b,"But even if I admitted that,[p/] there was [i]someone[/i] else involved that was clearly acting with malice.",
line:0854c0a,BeatObj17c,Tyrion: Lucio![p/][s/] There's clearly someone else to blame for Aria's actions that day.,
line:01fd7ba,BeatObj17c,LucioC: Oh?[p/] And who would that be?,
line:0610ecc,BeatObj17c,Tyrion: I'd like to reread my client's Blood Contract to the court.,
line:04faf15,BeatObj17c,"Tyrion: ""By signing this contract,[p/] Aria Steelwind surrenders her mind,[p/] body,[p/] and soul to the Patron.""",
line:022ff95,BeatObj17c,Tyrion: [i]That[/i] can only mean one thing!,
line:0bdc8b0,BeatObj17c,"Tyrion: Whoever this Patron is,[p/][s/] [i]they[/i] took control of my client and [i]used[/i] her to murder the victims!",
line:0208fe5,BeatObj17c,Gallery: T-[p/][s/]That's right!,
line:0f6b0c0,BeatObj17c,Gallery: They could still be out there!,
line:0e8b4ad,BeatObj17c,"Gallery: None of us is safe until this ""Patron"" is apprehended!",
line:0b8a2b1,BeatObj17c,Tyrion: [i]Surely[/i] we can't end this trial while every member of the Wyverngarde nobility is in danger.,
line:01fd231,BeatObj17c,LucioC: Hmph...,
line:06150f0,BeatObj17c,Rath: I'm compelled to agree with Mr. Cuthbert.,
line:0d8e088,BeatObj17c,"Rath: Trickery or not,[p/] it's clear [i]someone[/i] wished ill intent.",
line:021fff8,BeatObj17c,"Tyrion: ...And until we know [i]who[/i] this Patron is,[p/] you can't pass judgment on my client.",
line:03b889e,BeatObj17c,Tyrion: Not until we know the circumstances under which she signed that Blood Contract.,
line:0e4bf4a,BeatObj17c,"LucioC: ...And what would [i]you[/i] have us do, Cuthbert?",
line:07da590,BeatObj17c,LucioC: The Contract has no stipulations about proximity or [i]how[/i] this mind control works.,
line:00827d6,BeatObj17c,"LucioC: For all we know,[p/] this ""Patron"" could have murdered the victims all while sitting in their very home.",
line:0db9327,BeatObj17c,Tyrion: There was a clear intent behind this attack.,
line:0767f44,BeatObj18,"Tyrion: Even [i]if[/i] the Patron didn't directly participate in the murders,[p/] they definitely had a motive.",
line:0e65603,BeatObj18,"Tyrion: If Aria was being controlled,[p/] then we can analyze her behavior to determine [i]who[/i] was controlling her.",
line:05c7adb,BeatObj18,Rath: I see...,
line:06e1550,BeatObj18,LucioC: ...,
line:06bb869,BeatObj18,"Rath: Despite the questions raised,[p/] we've clearly made some headway.",
line:0a75285,BeatObj18,"Rath: I believe we should take a brief ""recess"" to process these revelations.",
line:016266d,BeatObj18,LucioC: ...Very well.,
line:0eaeb26,Interm1,We stepped outside the Scaled Lord's lair to get some fresh air.,
line:0322c09,Interm1,I did a few stretches and some breathing exercises—[p/]anything to take my mind off of what had been revealed.,
line:08bc504,Interm1,"Celeste silently sat on a rock near the ruins,[p/] her eyes looking down.",
line:0f52c9a,Interm1,Aria had become a close friend of hers over the last few months.[p/] She was probably taking this harder than anyone.,
line:01b6528,Interm1,Aria: ...,
line:02188d9,Interm1,Celeste: Aria...[p/] I—,
line:0a24335,Interm1,Celeste: I'm so sorry...,
line:0ada979,Interm1,Aria: ...Don't be.[p/] I—,
line:006e3f3,Interm1,She couldn't find the words.[p/] She just sighed and sat down next to Celeste.,
line:05ccd83,Interm1,"She'd always been stoic,[p/] but it was clear even [i]she[/i] has her breaking point.",
line:03611d6,Interm1,"Tyrion: I can't imagine what you're feeling right now,[p/] but it's not as hopeless as it looks.",
line:052618d,Interm1,"Tyrion: If we can find out who did this to you,[p/] we can still save you.",
line:0dcd724,Interm2,Aria: ...,
line:098cbe4,Interm2,Tyrion: Do you remember if you've signed [i]anything[/i] recently?,
line:00255d2,Interm2,"Aria: N-[p/][s/]No,[p/] I don't...",
line:02d9330,Interm2,"Damn it all...[p/] For all we knew,[p/] it could have been [i]any[/i] of the documents she signed while she was doing her job.",
line:0377830,Interm2,Aria: I still don't understand.[p/] I would never be that careless.,
line:02a5819,Interm2,"Tyrion: Right...[p/] As much as I hate to admit it,[p/] Lucio was right.",
line:07de0e5,Interm2,Tyrion: You're an attorney like me.[p/] We always carefully look over contracts before we sign them.,
line:0b53a5d,Interm2,Aria: I just—,
line:0a1d828,Interm2,Aria: ...,
line:0ae3941,Interm2,"Tyrion: The Patron can control your memories, too.",
line:0d4ecd4,Interm2,"Tyrion: For all we know,[p/] they could have used any number of tactics to coerce you into signing that Contract.",
line:0f9204d,Interm2,Aria: I suppose that's possible.,
line:0bce1dc,Interm2,Celeste: ...Aria.,
line:014775d,Interm2,"As we were deliberating amongst ourselves,[p/] the Grand General approached us alone.",
line:0ca026b,Interm2,Celeste: ...What are [i]you[/i] doing here?,
line:0e82acc,Interm2,Aria: ...Father.,
line:02b3ffe,Interm2,"Lucio: ... [h="""" e=""asf""/]",
line:028d12e,Interm2,He only glared at Aria silently before walking away.,
line:0b1c26a,Interm3,Celeste: I can't believe him!,
line:0f55662,Interm3,Aria: ...,
line:0a85c90,Interm3,"His actions said otherwise,[p/] but I could've sworn I saw something through the Eye.",
line:00cd927,Interm3,...,
line:0d2dd89,Interm3,"...Well,[p/] no matter what he felt internally,[p/] he made it clear that he wouldn't relent.[p/] He was my enemy.",
line:0ee63db,Interm3,"[i]Whatever[/i] his motivations are,[p/] I'd overcome him—[p/]just like everyone else.",
line:06aebbc,Interm3,"Tyrion: We should also head back, Celeste.",
line:0f38812,Interm3,Celeste: Right...,
line:09d3d88,Courtroom1B,Rath: Court is now resumed.[p/] Shall we pick up where we carried off?,
line:0fe4957,Courtroom1B,"Tyrion: Your Grace,[p/] I think we should review what we [i]do[/i] know about the murders.",
line:0bf0dbb,Courtroom1B,LucioC: ...We [i]do[/i] have a plethora of witnesses to work with.,
line:02b370e,Courtroom1B,Tyrion: Let's start from the beginning.,
line:01b1c04,Courtroom1B,Tyrion: It all began at noon yesterday.,
line:0debb1a,Courtroom1B_2,Tyrion: I was at my house in Ratholme with Aria and my bodyguard:[p/] Celeste.,
line:0aead73,Courtroom1B_2,Tyrion: I was speaking with them when a courier suddenly delivered a letter to my home.,
line:02b4402,Courtroom1B_2,Tyrion: It was from Garrick Pierce.[p/] He wanted to meet with me and Celeste at the Grand Cathedral of the Scaled Lord at 2:00 PM.,
line:02b50b2,Courtroom1B_2,"Tyrion: To make sure we were on time,[p/] we arrived at the Grand Cathedral at 1:00 PM.",
line:042c742,Courtroom1B_2,"Tyrion: At the time,[p/] we didn't know that the cathedral was closed to the public.",
line:0742972,Courtroom1B_2,Tyrion: But the knights guarding the cathedral allowed us through anyway.,
line:0b8c2d3,Courtroom1B_2,"Tyrion: Apparently,[p/] they were expecting us.",
line:02502ab,Courtroom1B_2,LucioC: ...Which should [i]not[/i] have happened.,
line:043bd36,Courtroom1B_2,"LucioC: Due to the solemnity of the situation,[p/] we were very particular about who was permitted to enter the cathedral.",
line:0edd784,Courtroom1B_2,Tyrion: It's possible someone pulled some strings to let us through.,
line:0f21827,Courtroom1B_2,LucioC: ...[i]Or[/i] you two entered the Cathedral illegally.,
line:0744e44,Courtroom1B_2,"LucioC: I know about [i]every[/i] order given to the Kingsguard,[p/] and [i]none[/i] of them were told to let you two through.",
line:03cb1e5,Courtroom1B_2,"Tyrion: ...Tell me, Lucio,[p/] were the knights stationed at the entrance among the knights who fell comatose?",
line:05d3f35,Courtroom1B_2,LucioC: ...,
line:092a4b6,Courtroom1B_3,Rath: Perhaps we should continue...,
line:0384abd,Courtroom1B_3,Tyrion: We arrived at the church and spent the next hour sightseeing before we went to meet with Pierce.,
line:006edcb,Courtroom1B_3,"Tyrion: In that time,[p/] we met with the Archduke,[p/] Grand General,[p/] my client,[p/] His Majesty,[p/] and Prince Alaric.",
line:057866e,Courtroom1B_3,"Tyrion: And around that time,[p/] Aria and Aster left together to meet with the High Speaker in his quarters.",
line:0ba1868,Courtroom1B_3,"Tyrion: While exploring the cathedral,[p/] we spoke with the Duke of Commerce and Minister of Justice.",
line:082697b,Courtroom1B_3,Tyrion: Then we spoke with the three Frega sisters and Eris Illmater.,
line:0de12c4,Courtroom1B_3,LucioC: Eris Illmater?,
line:0ab0b18,Courtroom1B_3,Tyrion: She's a friend of Beatrice Frega.,
line:040bb73,Courtroom1B_3,"Tyrion: The Kingsguard wouldn't let her bring Marrunath into the cathedral,[p/] so she brought Eris to guide her instead.",
line:0aa04fd,Courtroom1B_3,LucioC: Hm...,
line:0cffdfc,Courtroom1B_4,"Tyrion: Anyways,[p/] we left the garden at around 1:45 PM to meet with Pierce in the Prayer Room.",
line:0c5ee5a,Courtroom1B_4,"Tyrion: And at around the same time,[p/] Aria left her meeting with the High Speaker and felt nauseous.",
line:013f1f6,Courtroom1B_4,Tyrion: The last thing she remembers is looking at Lake Galakrond over the west balcony.,
line:0c2a773,Courtroom1B_4,LucioC: A [i]likely[/i] story.,
line:043f01d,Courtroom1B_4,"Tyrion: [i]Regardless[/i],[p/] at 2:00 PM,[p/] Aster went to pay respects to his father's body.",
line:08d1a90,Courtroom1B_4,"Tyrion: Unbeknownst to him,[p/] a mage had placed a [b]Glyph of Contingency[/b] in front of his father's coffin.",
line:07f978d,Courtroom1B_4,Tyrion: It was set to trap him within a [b]Force Cage[/b].,
line:0f62ca2,Courtroom1B_4,Rath: What a despicable act...,
line:076a11a,Courtroom1B_4,"LucioC: Considering what followed,[p/] the attack on His Majesty must have been a diversion...",
line:0931d3c,Courtroom1B_4,Tyrion: It was also at this time that both Beatrice and Eris went missing.,
line:0f631b9,Courtroom1B_4,"Tyrion: Considering the timing of it all,[p/] someone must have taken control of Beatrice's body [i]after[/i] the trap on Aster was sprung.",
line:04a72da,Courtroom1B_4,"LucioC: ...And are you saying this ""Patron"" controlled [i]her[/i] as well?",
line:0919dda,Courtroom1B_5,Tyrion: No.[p/] I don't think so...,
line:0e926aa,Courtroom1B_5,"Tyrion: According to her Contract,[p/] her mind belongs to the Empress of Discord,[p/] not the Patron.",
line:0873b29,Courtroom1B_5,"Tyrion: Furthermore,[p/] Aria's Blood Contract was [i]created[/i] by the Empress.",
line:074015a,Courtroom1B_5,"Tyrion: I believe the Patron and the Empress [i]were[/i] in league with each other,[p/] but they were two distinct individuals.",
line:0727d2b,Courtroom1B_5,LucioC: ...Wonderful.[p/] [i]Another[/i] demon we have to worry about.,
line:003ce83,Courtroom1B_5,"Tyrion: At that moment,[p/] the Patron and the Empress had all of the pieces they needed.",
line:06e0534,Courtroom1B_5,Tyrion: That's when they began the massacre.,
line:0077ede,Courtroom1B_5,"Tyrion: The Patron took control of Aria's body,[p/] and von Sanctus was murdered at 2:05 PM.",
line:0b64469,Courtroom1B_5,"Tyrion: Whether it was intentional or an accident,[p/] oil was spilt from the lanterns in the Common Room and a fire started.",
line:0988ae3,Courtroom1B_5,"Tyrion: Since von Sanctus's body was found there,[p/] this must have happened after he was murdered.",
line:0962ba4,Courtroom1B_5,"Tyrion: Shortly after,[p/] Prince Alaric spotted smoke from the fire and asked Aria what was going on.",
line:09124a6,Courtroom1B_5,Tyrion: Aria responded by using an unknown [b]transmutation[/b] spell to incapacitate him.,
line:0d84705,Courtroom1B_5,LucioC: To think they would use her to attack the prince as well...,
line:0bb3d55,Courtroom1B_5,"Tyrion: Luckily,[p/] the effects of that spell were only temporary,[p/] and Alaric came out unharmed.",
line:0964fbc,Courtroom1B_5,"Tyrion: After this,[p/] the Patron used Aria to murder Sibyl at 2:15 PM.",
line:0a6c2e9,Courtroom1B_5,"Tyrion: She brought Sibyl's body to the westward balcony,[p/] where she dumped it into Lake Galakrond.",
line:004f553,Courtroom1B_5,"Tyrion: High Speaker Archeus witnessed this,[p/] but he wasn't aware of what she'd thrown off the balcony until much later.",
line:0a8cd93,Courtroom1B_6,"Tyrion: The High Speaker thought this encounter was strange,[p/] but he continued with his business.",
line:03d093f,Courtroom1B_6,"Tyrion: He headed to the Prayer Room,[p/] but was turned away by the knights standing guard there.",
line:033b002,Courtroom1B_6,"Tyrion: Meanwhile,[p/] Celeste and I were speaking with Lord Pierce.",
line:06df200,Courtroom1B_6,"Tyrion: When we showed up for the meeting earlier,[p/] he was clearly expecting someone else to show up.",
line:0813f04,Courtroom1B_6,"Tyrion: We tried to get to the bottom of what was happening,[p/] but he refused to answer our questions.",
line:05b52b6,Courtroom1B_6,Tyrion: And at about 2:20 PM we heard a commotion outside.,
line:07cd8e7,Courtroom1B_6,Tyrion: Celeste went to investigate.,
line:060377b,Courtroom1B_6,Tyrion: ...And that's when Celeste fought Aria.,
line:0f61b5f,Courtroom1B_6,"Tyrion: The Patron's target was Garrick Pierce,[p/] but Celeste was too powerful to neutralize.",
line:0e1128e,Courtroom1B_6,Tyrion: They fought each other for about fifteen minutes before Aria was finally able to push past her.,
line:0b6a2a5,Courtroom1B_6,LucioC: ...,
line:06e3ff6,Courtroom1B_7,"Tyrion: During their fight,[p/] the Empress sent Beatrice into the Prayer Room.",
line:0fbeb85,Courtroom1B_7,Tyrion: She probably had Beatrice cast [b]Invisibility[/b] to move undetected.,
line:0fdad2a,Courtroom1B_7,Tyrion: She then used her to cast a [b]Sleep[/b] spell on Pierce and me to knock us out.,
line:0a994a9,Courtroom1B_7,Tyrion: I remember checking the time close to when this happened.,
line:0670d7b,Courtroom1B_7,Tyrion: This must have happened at 2:30 PM.,
line:04831dc,Courtroom1B_7,"LucioC: ...If your testimony is correct,[p/] Beatrice Frega was actively used in this plan.",
line:0a6ace3,Courtroom1B_7,"Tyrion: Yes,[p/] and considering how quickly the massacre unfolded,[p/] the Empress must have been coordinating with the Patron.",
line:01dc721,Courtroom1B_7,"Tyrion: Considering how oddly some of the knights were acting,[p/] it's possible they had other accomplices too.",
line:0d04b45,Courtroom1B_7,Tyrion: They probably planned how they would use Beatrice and Aria to carry out the murders.,
line:046170e,Courtroom1B_7,"Tyrion: Anyways,[p/] after Beatrice knocked us out,[p/] Aria finally pushed past Celeste and entered the Prayer Room.",
line:00fec4f,Courtroom1B_7,"Tyrion: And before Celeste could catch up to her,[p/] she had already murdered Pierce.",
line:0da4441,Courtroom1B_7,Tyrion: Aria and I were already unconscious by the time Celeste entered the room.,
line:03d05e4,Courtroom1B_7,Tyrion: The Patron had already achieved their goal of murdering the three nobles.,
line:0393c94,Courtroom1B_7,Tyrion: So she probably fell unconscious when they released their control over her.,
line:0f3c094,Courtroom1B_8,Tyrion: Aria and I regained consciousness shortly after.,
line:0377319,Courtroom1B_8,Tyrion: That's when the Inquisition arrested her for the murders.,
line:02fc2b6,Courtroom1B_8,LucioC: Hm...[p/] Lord Pierce was one of the victims.,
line:082cd50,Courtroom1B_8,LucioC: Your meeting clearly had more significance than I'd realized.,
line:0ea606e,Courtroom1B_8,"LucioC: So tell us, Cuthbert.[p/][s/] What was your discussion about?",
line:088b2c7,Courtroom1B_8,Tyrion: ...,
line:0f6cad3,Courtroom1B_8,Celeste: ...It's fine.[p/] You can tell them.,
line:0d8d4a4,Courtroom1B_8,Tyrion: Alright...,
line:0f1374e,Courtroom1B_8,"Tyrion: ...For the past few months,[p/] Celeste and I have been investigating who her birth parents are.",
line:0cdd386,Courtroom1B_9,LucioC: Hmph...[p/] I recall receiving many complaints about her during the Lords' Ball.,
line:05613fc,Courtroom1B_9,"Tyrion: Supposedly,[p/] Garrick Pierce had the information we were looking for.",
line:0c281b7,Courtroom1B_9,"Tyrion: That letter he sent us said that he wanted to ""trade this information for his freedom"".",
line:0dc80da,Courtroom1B_9,Tyrion: I [i]assumed[/i] this meant that he wanted me to be his attorney.,
line:0105ed5,Courtroom1B_9,LucioC: Do you honestly expect us to believe that?,
line:08dd3f3,Courtroom1B_9,LucioC: Why would he ask for help from the attorney who indicted him in the first place?,
line:00a6241,Courtroom1B_9,Tyrion: [i]We[/i] thought the same thing.,
line:013c9de,Courtroom1B_9,"Tyrion: And when we arrived for the meeting,[p/] it was clear [i]I[/i] wasn't the intended recipient.",
line:07c61cc,Courtroom1B_9,Tyrion: This means that Pierce sent that letter to someone else.,
line:022bbf5,Courtroom1B_9,Rath: ...,
line:0b7628e,Courtroom1B_9,"LucioC: ...You better not be lying to us, Cuthbert.",
line:0993ee8,Courtroom1B_9,"Tyrion: Frankly,[p/] I don't much care if you believe me.",
line:0ba58e3,Courtroom1B_9,"Tyrion: Regardless,[p/] if we examine every action Aria took,[p/] we can build a psychological profile of the Patron.",
line:09addb8,Courtroom1B_9,LucioC: Hm...[p/] One [i]can[/i] often learn a lot about a person by how they approach combat.,
line:0ec96fb,Courtroom1B_9,"Tyrion: To begin,[p/] the defense would like to call the Commander White to the stand.",
line:02a172b,Courtroom1B_9,Tyrion: His testimony might shed some light on how von Sanctus and Sibyl died.,
line:0901528,Courtroom1B_9,"Tyrion: Despite all these witness accounts,[p/] we still only know how [i]Pierce[/i] was murdered.",
line:0149071,Courtroom1B_10,LucioC: Yes...[p/] He was impaled using a blade magically frozen from his own blood.,
line:078889b,Courtroom1B_10,"In a grim sort of way,[p/] it was almost poetic that he died the same way Flinhart did.",
line:0d677a4,Courtroom1B_10,...But I doubted that gave Celeste any kind of closure.,
line:0bede44,Courtroom1B_10,"Tyrion: Anyways,[p/] we need to find out [i]exactly[/i] how Aria murdered von Sanctus and Sibyl.",
line:098e144,Courtroom1B_10,Tyrion: The massacre was swift and efficient.[p/] It must've required a lot of forethought and coordination.,
line:062c4fe,Courtroom1B_10,"Tyrion: If we figure out who might've had this knowledge,[p/] we might be able to find out who did this.",
line:0f6aa1d,Courtroom1B_10,Rath: I see...,
line:034b56b,Courtroom1B_10,LucioC: Kingsguard![p/][s/] Escort Commander Orym White to the witness stand!,
line:08d7e70,Courtroom1B_10,LucioC: Witness.[p/] Please state your name and occupation.,
line:023df9d,Courtroom1B_10,Orym: R-[p/][s/]Right...[p/][s/] I—[p/][s/] Um—,
line:04d1630,Courtroom1B_10,Orym: ...,
line:0dd6a2b,Courtroom1B_10,Tyrion: Commander?,
line:00bbaf0,Courtroom1B_10,Orym: I'm sorry![p/][s/] I just can't do this!,
line:0585fc6,Courtroom1B_10,Orym: How am I supposed to act like this is normal?!,
line:0bfd7d1,Courtroom1B_10,Orym: A giant lizard is standing [i]right[/i] behind me!,
line:0956b52,Courtroom1B_10,"Rath: ...Calling me a lizard is [i]highly[/i] offensive, Commander.",
line:00ab436,Courtroom1B_11,"Orym: S-[p/][s/]Sorry, your scaled lordship...[p/] sir...",
line:02fd9a4,Courtroom1B_11,Tyrion: Commander...[p/] Just try your best to testify about what happened.,
line:05380ac,Courtroom1B_11,Orym: Y-[p/][s/]Yeah...,
line:0a48bc3,Courtroom1B_11,Orym: It all started when we received a report from the Kingsguard.[p/] The prosecutor attacked Prince Alaric and a fire had broken out in the Common Room.,
line:06bb102,Courtroom1B_11,Orym: We weren't sure what the deal with Steelwind was.[p/] So we went to the Common Room to put out the fire.,
line:0964e0e,Courtroom1B_11,"Orym: But when we got there,[p/] we noticed a bunch of unconscious knights in front of the Prayer Room.",
line:08ff32e,Courtroom1B_11,Orym: We went to the Prayer Room.[p/] That's when we found Steelwind and Cuthbert unconscious next to Pierce's dead body.,
line:0c5e903,Courtroom1B_11,"Orym: We later found the bodies of von Sanctus and Sibyl, too.[p/] That's when we realized that she offed all three of them.",
line:0324d30,Courtroom1B_12,Tyrion: So you still have no idea how Steelwind was used to murder von Sanctus or Sibyl?,
line:0938a82,Courtroom1B_12,Orym: Not a clue.,
line:0b7884c,Courtroom1B_12,Orym: It's especially worse for von Sanctus.[p/] That fire burned a lot of the physical evidence off of his body.,
line:085a355,Courtroom1B_12,Tyrion: What about Sibyl?[p/] Was there any physical evidence on her body?,
line:09ffdac,Courtroom1B_12,Orym: No idea about that either.[p/] She didn't have any wounds either.,
line:03967b0,Courtroom1B_12,Orym: All we know is that she died of suffocation.,
line:09c9560,Courtroom1B_12,Hm...[p/] There was definitely more information I could glean from their investigation.,
line:0432bbb,Cross-Examination_Orym,"Orym: It all started when we received a report from the Kingsguard.[p/] The prosecutor attacked Prince Alaric,[p/] and a fire had broken out in the Common Room.",
line:058b625,Cross-Examination_Orym,Tyrion: And this is mainly based on Prince Alaric's testimony.[p/] Am I correct?,
line:05a4b45,Cross-Examination_Orym,Orym: Yeah.[p/] We still have no idea which [b]transmutation[/b] spell she hit him with.,
line:0742256,Cross-Examination_Orym,"Tyrion: Judging from the time of the report,[p/] this must have been well after all three of the murders occurred.",
line:07e4238,Cross-Examination_Orym,Orym: Yeah.[p/] It was unfortunate how that played out.,
line:0025cff,Cross-Examination_Orym,"Orym: If Steelwind really [i]was[/i] controlled,[p/] whoever controlled her knew how to get the job done quickly.",
line:032590a,Cross-Examination_Orym,That left the question of [i]how[/i] they did this so efficiently.,
line:034f242,Cross-Examination_Orym,Orym: We weren't sure what the deal with Steelwind was.[p/] So we went to the Common Room to put out the fire.,
line:0f34efd,Cross-Examination_Orym,Tyrion: Was that wise?,
line:0cbd79a,Cross-Examination_Orym,"Tyrion: Regardless of who it was,[p/] someone assaulted a Prince of Wyverngarde.",
line:0a7cb6e,Cross-Examination_Orym,Orym: We were already dealing with the King who was trapped in that [b]Force Cage[/b].,
line:082e065,Cross-Examination_Orym,"Orym: Honestly,[p/] a [i]lot[/i] happened in that hour,[p/] and most of our attention was focused on keeping the royal family safe.",
line:069f456,Cross-Examination_Orym,LucioC: We can already conclude that the attack on the King was a distraction.,
line:0bd4c10,Cross-Examination_Orym,LucioC: Whoever orchestrated this must have known we'd focus our attention on keeping him safe.,
line:0365fb2,Cross-Examination_Orym,The casualties included many knights from the Kingsguard.,
line:070a6db,Cross-Examination_Orym,They probably had to spread their forces thin to protect everyone else [i]and[/i] handle the fire in the Common Room.,
line:0ca5c2e,Cross-Examination_Orym,"LucioC: What did you do when you arrived at the Common Room, Commander?",
line:0f78abc,Cross-Examination_Orym,"Orym: When we got there,[p/] we noticed a bunch of unconscious knights in front of the Prayer Room.",
line:003d395,Cross-Examination_Orym,Tyrion: Did you see Aria or Celeste?,
line:0afa4ad,Cross-Examination_Orym,Orym: No...[p/] We only saw the aftermath of their fight.,
line:06b0414,Cross-Examination_Orym,Orym: There were marks and craters everywhere in that hallway.,
line:099164e,Cross-Examination_Orym,LucioC: Pierce's time of death was 2:45 PM.,
line:0858b67,Cross-Examination_Orym,LucioC: And the knights didn't arrive at the Common Room until 3:10 PM.,
line:0246426,Cross-Examination_Orym,LucioC: They didn't arrive at the Prayer Room until well after the battle had taken place.,
line:07e4263,Cross-Examination_Orym,Tyrion: Wait...[p/] Wouldn't that mean you were in that room with Pierce's body for twenty-five minutes?,
line:0e8956d,Cross-Examination_Orym,Tyrion: Why didn't you look for help?,
line:0108ea1,Cross-Examination_Orym,"Celeste: Y-[p/][s/]You weren't waking up for some reason,[p/] so I kept channeling my healing magic into you.",
line:08c9114,Cross-Examination_Orym,"Celeste: Looking back,[p/] I probably should have just looked for help.",
line:00556c1,Cross-Examination_Orym,"Celeste: But even if Aria was unconscious,[p/] I didn't want to leave you alone in that room with her...",
line:0ab3cb2,Cross-Examination_Orym,Tyrion: R-[p/][s/]Right...[p/] Sorry...,
line:07106c7,Cross-Examination_Orym,Orym: We went to the Prayer Room.[p/] That's when we found Steelwind and Cuthbert unconscious next to Pierce's dead body.,
line:094b7be,Cross-Examination_Orym,"Tyrion: Judging from the timing,[p/] this would have been several minutes after he'd already died.",
line:05416bf,Cross-Examination_Orym,"Orym: Yeah,[p/] And we had no idea what was going on.",
line:0874a3c,Cross-Examination_Orym,"Orym: Pierce was already dead,[p/] and you and Steelwind were unresponsive.",
line:009ea75,Cross-Examination_Orym,Tyrion: I can see why [i]I'd[/i] be unresponsive.[p/] I was hit with a spell specifically designed to make people sleep.,
line:084b405,Cross-Examination_Orym,Tyrion: But why was Aria unconscious too?,
line:0b16fab,Cross-Examination_Orym,Orym: We have no idea.[p/] We've never even [i]heard[/i] of demonic possession until today.,
line:0e43d70,Cross-Examination_Orym,"Orym: For all we know,[p/] it could've all been a side effect of being controlled for over an hour.",
line:0419599,Cross-Examination_Orym,"Orym: We later found the bodies of von Sanctus and Sibyl, too.[p/] That's when we realized that she offed all three of them.",
line:0930e52,Cross-Examination_Orym,Hm...[p/] That last statement was a little vague.,
line:0d85b2b,Cross-Examination_Orym,Orym: Steelwind must have attacked von Sanctus in the Common Room and suffocated him somehow.,
line:0fae762,Cross-Examination_Orym,"Tyrion: And due to the lack of physical evidence,[p/] you're not sure what she used.",
line:06031af,Cross-Examination_Orym,LucioC: Von Sanctus and Sibyl both died via suffocation.,
line:0d8b429,Cross-Examination_Orym,LucioC: We can probably assume that the Patron used the same method to murder both of them.,
line:0c3e593,Cross-Examination_Orym,"Tyrion: ...Well, you know what they say about assuming.",
line:0136da9,Cross-Examination_Orym,"LucioC: ...Don't be cute, Cuthbert.",
line:025fed7,Cross-Examination_Orym,Celeste: It's not like he can help it.,
line:0089cf2,Cross-Examination_Orym,Tyrion: ...What?,
line:0fbed7d,Cross-Examination_Orym,Celeste: ...What?,
line:022e3a7,Cross-Examination_Orym,"...[i]Anyways[/i],[p/] Lucio's assumption [i]did[/i] make sense,[p/] but I didn't want to jump to conclusions yet.",
