id,node,text,translation
line:0e21eae,Val2Obj_4,VALENTINA: W-[p/][s/]Wait a minute![p/][s/] This is crazy!,
line:0dd6d95,Val2Obj_4,VALENTINA: We [i]didn’t[/i] trick the Inquisition!,
line:0f46d0a,Val2Obj_4,VALENTINA: I keep telling you![p/][s/] My sister and I aren't mages!,
line:04c32ce,Val2Obj_4,"TYRION: Then prove it, Ms. Ianus!",
line:09b40c7,Val2Obj_4,"TYRION: Bring in your sister,[p/] and we’ll have you attune to [i]two[/i] [b]Spell Compendiums[/b] at the same time!",
line:0a2affd,Val2Obj_4,VALENTINA: N-[p/][s/]No...,
line:068b3a9,Val2Obj_4,JUDGE: Order in the court!,
line:069839e,Val2Obj_4,JUDGE: It’s clear that we won’t get anywhere unless we test the defense’s theory.,
line:045aa93,Val2Obj_4,"JUDGE: Bailiff![p/][s/] Escort Valerie Ianus to the stand,[p/] and bring two unattuned [b]Spell Compendiums[/b]!",
line:0fb57f7,Val2Obj_4,VALERIE: ...,
line:068d31a,Val2Obj_4,CELESTE: They’ve both had their hands on those Compendiums for the last ten minutes.,
line:0dcbe7f,Val2Obj_4,CELESTE: There’s no way they can fake it in front of this many people.,
line:0386fe1,Val2Obj_4,Alright...[p/] It was the moment of truth.,
line:0e58248,Val2Obj_4,I could only hope that my theory was correct.,
line:07cccbe,Val2Obj_4,AriaC: ...,
line:0c5debb,Val2Obj_4,AriaC: No...![p/][s/] Did he seriously—?!,
line:04e5d64,Val2Obj_4,"JUDGE: W-[p/][s/] What is it, Prosecutor Steelwind?",
line:0f2640a,Val2Obj_4,AriaC: ...,
line:0c06560,Val2Obj_5,AriaC: What I [i]see[/i] is the commander seeking new employment in the near future...,
line:0afe822,Val2Obj_5,AriaC: [i]*sigh*[/i][p/] It appears that the defense was correct.,
line:0086327,Val2Obj_5,"AriaC: Valentina Ianus isn’t a mage,[p/] but Valerie Ianus is.",
line:0438cbe,Val2Obj_5,"AriaC: What’s more,[p/] Valerie Ianus’s [b]Compendium[/b] contains the [b]Mend Wounds[/b] spell.",
line:0e955d0,Val2Obj_5,AriaC: Which makes the defense’s theory entirely plausible.,
line:038fa7f,Val2Obj_5,VALERIE: P-[p/][s/]Please...[p/][s/] Just allow me to explain...,
line:0b9f8a9,Val2Obj_5,AriaC: We should allow you to explain [i]what[/i] exactly?,
line:04a189f,Val2Obj_5,"AriaC: You're an unregistered mage,[p/] and you and your sister have made a mess of the investigation and this trial.",
line:05e158f,Val2Obj_5,VALERIE: ...,
line:0561594,Val2Obj_5,"VALERIE: How would you know what it’s like, [i]Lady[/i] Steelwind?",
line:07e39dc,Val2Obj_5,AriaC: ...What?,
line:09ff9d2,Val2Obj_5,VALERIE: Do you think we don't know who you are?,
line:0df3a32,Val2Obj_5,VALERIE: You’re not like us.[p/] You don’t [i]have[/i] to hide.,
line:05f5659,Val2Obj_5,AriaC: ...,
line:0d11acc,Val2Obj_5,VALERIE: But it's okay...[p/] This whole situation has gotten out of hand.,
line:041f8e4,Val2Obj_5,"VALERIE: I didn’t think hiding it would cause so much trouble,[p/] and I won’t let someone go to prison because of me.",
line:0053eb8,Val2Obj_5,Valerie: ...Even if he [i]is[/i] a necromancer.,
line:040ac81,Val2Obj_5,VALERIE: ...Please let me testify about what I saw.,
line:0dedd13,Val2Obj_5,VALERIE: I’ll tell all of you what really happened that day.,
line:087d3e3,Val2Obj_5,JUDGE: ...,
line:0a095f8,Val2Obj_5,"Tyrion: Your Honor,[p/] I believe we may all benefit from hearing Ms. Ianus's testimony.",
line:06d345c,Val2Obj_5,"JUDGE: Very well,[p/] but understand that there will be repercussions for your actions, witness.",
line:0129e62,Val2Obj_5,VALERIE: I know...,
line:00eabc2,Val2Obj_6,Valerie: My sister and I were walking in the hallway from the kitchen to the west exit.,
line:0075bf8,Val2Obj_6,Valerie: That's when I suddenly spotted the professor lying in a pool of blood in a nearby classroom.,
line:018185e,Val2Obj_6,Valerie: Valentina used a communication device to call for help while I tried to save her.,
line:0f5cfbf,Val2Obj_6,"Valerie: I saw that she was bleeding,[p/] so I cast [b]Mend Wounds[/b] on her to close her wounds.",
line:084f85e,Val2Obj_6,"Valerie: But it was too late.[p/] I closed the hole in her chest,[p/] but she was already dead.",
line:0b0a11f,Val2Obj_6,JUDGE: ...There was a hole in her chest?,
line:0c21a44,Val2Obj_6,"TYRION: Your Honor.[p/] As you can clearly see from the witness’ testimony,[p/] the trace of [b]necromancy[/b] was left by the witness,[p/] not my client.",
line:048bc0b,Val2Obj_6,"TYRION: What’s more,[p/] it’s clear that there was a [i]physical[/i] wound on the body.",
line:03d71f9,Val2Obj_6,JUDGE: I-[p/][s/]I see...[p/] Well...,
line:0b4f48f,Val2Obj_6,His words trailed off.,
line:0592df0,Val2Obj_6,He clearly didn’t want to pass a verdict with no clear culprit.,
line:0c38f2b,Val2Obj_6,But he had no choice.[p/] The case against Wallace was predicated on Bellwether being killed by [b]Necrotic Blight[/b].,
line:077e7f7,Val2Obj_6,"With Valerie’s testimony,[p/] the prosecution didn't have a shred of evidence implicating him.",
line:09cfbd4,Val2Obj_6,JUDGE: ...,
line:09e91ef,Val2Obj_6,JUDGE: [i]*sigh*[/i][p/] Very well.[p/] The court sees no reason to prolong this trial.,
line:0f417c5,Val2Obj_6,"JUDGE: With these new developments,[p/] the court has no choice but to find Wallace Nightgrave—",
line:0bb728b,Val2Obj_7,AriaC: I believe the court is ignoring one key detail of the witness’s testimony.,
line:0923a24,Val2Obj_7,"TYRION: ...And what would that be, Ms. Steelwind?",
line:0512827,Val2Obj_7,AriaC: Let’s re-examine the witness’s testimony.,
line:0449a6e,Val2Obj_7,Valerie: Valentina used a communication device to call for help while I tried to save her.,
line:0129e14,Val2Obj_7,"Valerie: I saw that she was bleeding,[p/] so I cast [b]Mend Wounds[/b] on her to close her wounds.",
line:0eb49c2,Val2Obj_7,"Valerie: But it was too late.[p/] I closed the hole in her chest,[p/] but she was already dead.",
line:0a5b0c1,Val2Obj_7,AriaC: The communication device that Valentina Ianus used logs the time of day during each use.,
line:01c1dc5,Val2Obj_7,"AriaC: From this log,[p/] we know that Valentina used this device at 3:04 PM.",
line:0097cc1,Val2Obj_7,AriaC: This was an hour after the time of death.,
line:00ba3b3,Val2Obj_7,TYRION: Where are you going with this?,
line:0f676fc,Val2Obj_7,AriaC: Mr. Cuthbert.[p/] There was a witness who saw the victim before the body was found:[p/] Jan Hughes.,
line:0e0438f,Val2Obj_7,"AriaC: He,[p/] along with another witness,[p/] spotted Bellwether walking in the hallways before the body was found.",
line:03c203d,Val2Obj_8,JAN: I was cleaning the halls.,
line:0e701a7,Val2Obj_8,JAN: Bellwether knocked over a vase...[p/] There were shards and dirt everywhere.,
line:0c68980,Val2Obj_8,TYRION: Wait...[p/] You [s/][i]saw[/i] the professor before the twins arrived?,
line:051ce11,Val2Obj_8,"JAN: Yeah.[p/] Like I said,[p/] she broke the vase right in this hallway...",
line:0533104,Val2Obj_8,JAN: It was probably 20-30 minutes before the twins found the body.,
line:09d49c0,Val2Obj_8,AriaC: “20-30 minutes” before the body was found.,
line:0f9b765,Val2Obj_8,"AriaC: Do you see the discrepancy, Mr. Cuthbert?",
line:03c30c6,Val2Obj_8,TYRION: ...!,
line:0d13d71,Val2Obj_8,Wait...[p/][s/] That couldn't be right!,
line:0432abf,Val2Obj_8,Bellwether died more than an [i]hour[/i] before the body was found...,
line:035004b,Val2Obj_8,So how did Jan see her half an hour [i]after[/i] her death?!,
line:0997780,Val2Obj_8,"AriaC: I wonder, Mr. Cuthbert.",
line:09bfb4b,Val2Obj_8,AriaC: How could one make a dead body move and walk around?,
line:00d5988,Val2Obj_8,TYRION: No...,
line:040c7e2,Val2Obj_8,AriaC: We didn't just arrest the defendant based on those traces of [b]necromancy[/b].,
line:0eb0542,Val2Obj_8,AriaC: We arrested him because only [i]one[/i] person in that school could have animated her corpse!,
line:0860c42,Val2Obj_9,Gallery: An undead?![p/][s/] Created [i]within[/i] the Imperial Academy?!,
line:09bc72d,Val2Obj_9,Gallery: How reprehensible!,
line:05932d5,Val2Obj_9,TYRION: That’s ridiculous![p/][s/] She had a hole in her chest when the twins found her!,
line:0a4fd10,Val2Obj_9,TYRION: Jan Hughes would have noticed that!,
line:066acc9,Val2Obj_9,AriaC: [b]Animate Corpse[/b] stops the flow of blood.[p/] So she wouldn’t have tracked blood anywhere.,
line:04c94bb,Val2Obj_9,AriaC: The defendant is also proficient with [b]illusion[/b] magic.,
line:0236a88,Val2Obj_9,AriaC: He could have easily used an [b]illusion[/b] spell to hide the undead Bellwether’s wounds.,
line:0f599be,Val2Obj_9,TYRION: But another party could have easily used [b]illusion[/b] magic to disguise themselves as the victim.,
line:04f6dd1,Val2Obj_9,"AriaC: If that were true,[p/] how did they move the body to the classroom?",
line:02899ee,Val2Obj_9,TYRION: ...,
line:000004d,Val2Obj_9,JUDGE: Hm...,
line:0236200,Val2Obj_9,"JUDGE: Ms. Steelwind.[p/] If your theory is true,[p/] it would mean that the murder occurred elsewhere.",
line:061ab36,Val2Obj_9,JUDGE: Would the Inquisition happen to know where?,
line:0fbfa99,Val2Obj_9,"AriaC: ...Regrettably,[p/] we do not.",
line:0ec52fe,Val2Obj_9,Tyrion: Then the prosecution's case against my client is still faulty!,
line:07954ab,Val2Obj_9,Tyrion: You can't convict my client without more evidence!,
line:0ba2a22,Val2Obj_9,JUDGE: I must agree with Mr. Cuthbert.,
line:0e1d6b4,Val2Obj_9,"JUDGE: With these new developments,[p/] the court sees it fit to suspend the trial for the time being.",
line:00c9bce,Val2Obj_9,JUDGE: We will give the Inquisition time to investigate these unknowns.,
line:0567052,Val2Obj_9,JUDGE: Court proceedings for this case will resume tomorrow morning.,
line:0ee6b0e,Val2Obj_9,JUDGE: Court is adjourned.,
line:0075fde,Val2Obj_10,CELESTE: Hey...[p/] Are you feeling okay?,
line:0705e27,Val2Obj_10,A body was seen moving around an hour after death...,
line:0da9e37,Val2Obj_10,It clearly wasn't Bellwether...,
line:0a3446f,Val2Obj_10,"Or at the very least,[p/] she wasn't alive when Jan ran into her.",
line:0626129,Val2Obj_10,"So, what was it?",
line:022da53,Val2Obj_10,CELESTE: Tyrion...?,
line:07847cb,Val2Obj_10,:Steelwind was right about one thing:[p/] there was [b]illusion[/b] magic involved...,
line:05d39d9,Val2Obj_10,But which spell was it?[p/] Could it have been [b]Illusory Disguise[/b]?,
line:0b7b0a6,Val2Obj_10,CELESTE: Tyrion!,
line:0a89f22,Val2Obj_10,TYRION: Ah...![p/] What...?,
line:005448b,Val2Obj_10,CELESTE: You’ve been pacing around the lobby since the trial ended.,
line:0aa81df,Val2Obj_10,Tyrion: S-[p/]Sorry...[p/] I was just thinking about Steelwind's theory.,
line:0baab7e,Val2Obj_10,CELESTE: It’s a little creepy when you think about it...,
line:0961182,Val2Obj_10,CELESTE: Do you really think someone turned the professor into an undead?,
line:06db593,Val2Obj_11,TYRION: I don’t think so.[p/] The prosecution’s case is hinged on one key point:[p/] that Wallace was the only high-level necromancer nearby.,
line:0b270de,Val2Obj_11,TYRION: We have to assume that he’s the only person capable of using that type of magic.,
line:05179ec,Val2Obj_11,CELESTE: But then how was she walking around...?,
line:07996c6,Val2Obj_11,TYRION: I don’t know...[p/] It doesn’t make any sense.,
line:0ef8b81,Val2Obj_11,TYRION: It’s a given that Wallace didn’t animate the body.,
line:0c3971e,Val2Obj_11,"Tyrion: No matter what they did,[p/] someone had to have used an [b]illusion[/b].",
line:0d0efc2,Val2Obj_11,CELESTE: Aren’t there spells that can create freestanding illusions?[p/] Not just disguises?,
line:0026040,Val2Obj_11,TYRION: I honestly don’t know...,
line:02a9715,Val2Obj_11,TYRION: We’d need to talk to someone who knows about that type of magic.,
line:09d4972,Val2Obj_11,TYRION: Didn’t Eris say that she was studying [b]illusion[/b] magic?,
line:0d65565,Val2Obj_11,TYRION: She might be able to give us a lead.,
line:0da858f,Val2Obj_11,CELESTE: ...Is that really a good idea?,
line:0d542d8,Val2Obj_11,TYRION: What do you mean?,
line:056d7c1,Val2Obj_11,CELESTE: What if [i]she’s[/i] the one who created the illusion?!,
line:0bbaba0,Val2Obj_11,TYRION: What...?,
line:0df4d5d,Val2Obj_11,I was detecting fear from her again.,
line:0ba2496,Val2Obj_11,"TYRION: Celeste,[p/] are you [i]afraid[/i] of Eris?",
line:000bdba,Val2Obj_11,CELESTE: W-[p/][s/]What?![p/][s/] N-[p/][s/]No...!,
line:0ea5790,Val2Obj_12,"TYRION: I saw it this morning, too.[p/] You always get really anxious whenever she’s around.",
line:0fc9a34,Val2Obj_12,CELESTE: O-[p/][s/]Oh.[p/] I didn't mean to be so obvious about it...,
line:07eac63,Val2Obj_12,Tyrion: What's wrong?,
line:02b6905,Val2Obj_12,"CELESTE: Sorry,[p/] it’s not based on anything real,[p/] but—",
line:07e949e,Val2Obj_12,Celeste: Ugh...[p/] How do I explain this?,
line:001b8a0,Val2Obj_12,CELESTE: You already know that I was working as a mercenary before this.,
line:0044ba0,Val2Obj_12,"CELESTE: When you do that kind of work,[p/] you build up an instinct to sense danger.",
line:029ba67,Val2Obj_12,CELESTE: You kind of [i]have[/i] to if you want to stay alive.,
line:0ab22bd,Val2Obj_12,TYRION: Sorry...[p/] I never knew.,
line:0985fe4,Val2Obj_12,CELESTE: Tyrion.[p/] I’ve fought literal monsters and barely escaped with my life.,
line:097bd2a,Val2Obj_12,"CELESTE: But when I’m near Eris,[p/] none of those creatures come even close.",
line:07ffacb,Val2Obj_12,CELESTE: I get this feeling.[p/] It's like I’m in front of a predator that I couldn’t ever hope to beat.,
line:0fabbc1,Val2Obj_12,CELESTE: Every instinct I have tells me to run whenever she’s close by.,
line:078e020,Val2Obj_12,TYRION: Really...?[p/] But she doesn’t seem that dangerous—[p/]just a little mischievous.,
line:0a6ffb8,Val2Obj_12,CELESTE: I-[p/]I know...[p/] I think maybe I’m just anxious or something.,
line:065e916,Val2Obj_12,CELESTE: [i]I[/i] should know better than anyone not to judge people by how they look.,
line:07e9d6a,Val2Obj_12,Tyrion: Hm...,
line:0c6e3cc,Val2Obj_12,"CELESTE: S-[p/]Sorry,[p/] forget I said anything.",
line:068b036,Val2Obj_12,"CELESTE: If you think we should talk to her,[p/] then we should do that.",
line:0683fed,Val2Obj_12,Celeste’s instincts had never steered me wrong before.,
line:01d104d,Val2Obj_13,"She had always been reliable,[p/] and if Eris was making [i]her[/i] feel this way,[p/] that must've meant something.",
line:092d933,Val2Obj_13,But that’s all the more reason for us to talk to her.,
line:01d7b4c,Val2Obj_13,"TYRION: But aside from that,[p/] there was also something else that the prosecutor said.",
line:004ff9e,Val2Obj_13,AriaC: Mr. Cuthbert.[p/] There was a witness who saw the victim before the body was found:[p/] Jan Hughes.,
line:045c711,Val2Obj_13,"AriaC: He,[p/] along with another witness,[p/] spotted Bellwether walking in the hallways before the body was found.",
line:03d54c4,Val2Obj_13,TYRION: There was another witness who saw Bellwether walking around.,
line:0ccef0a,Val2Obj_13,CELESTE: Right...[p/] Jan probably isn’t the most reliable witness.,
line:087db99,Val2Obj_13,Tyrion: He was probably only half-awake when he saw her.,
line:04d977b,Val2Obj_13,CELESTE: ...But do you think Steelwind will tell us who that witness was?,
line:0217009,Val2Obj_13,TYRION: We still have that deal with her.[p/] We won’t lose anything by asking.,
line:0a18e39,Val2Obj_14,"Celeste: Honestly,[p/] that's still bothering me...",
line:0d86348,Val2Obj_14,Tyrion: What is?,
line:0ee7a8b,Val2Obj_14,"Celeste: Why was she so interested in who my biological parents are? [h=""It's none of|her business..."" e=""sa"" /]",
line:00486d1,Val2Obj_14,That [i]was[/i] strange...[p/] She traded information about the investigation for it too.,
line:0c02a4e,Val2Obj_14,Tyrion: ...,
line:0be114a,Val2Obj_14,Tyrion: Maybe she thinks you're her long-lost sister.,
line:017651e,Val2Obj_14,"Celeste: O-[p/][s/]Oh,[p/] I never even thought of that.",
line:0424c8d,Val2Obj_14,Celeste: Ugh...[p/] I don't know.,
line:033dc40,Val2Obj_14,Celeste: Wouldn't that mean I'm the daughter of Lucio Steelwind?,
line:04fc14c,Val2Obj_14,Celeste: I think my dad would've thrown a fit if he ever heard that.,
line:0754b26,Val2Obj_14,Tyrion: You [i]are[/i] pretty good at fighting.,
line:0c5d119,Val2Obj_14,Celeste: Ugh...[p/] That actually makes a lot of sense.,
line:0187461,Val2Obj_14,"Celeste: I guess I like Aria,[p/] and I've always wished I had a sister.",
line:0388fdd,Val2Obj_14,Celeste: ...But I don't want to think about this now.,
line:06aa315,Val2Obj_14,Tyrion: Maybe you can ask her when you're at that brunch you strongarmed her into.,
line:0aa9c4a,Val2Obj_14,"Celeste: Oh,[p/] I almost forgot!",
line:0a28db0,Val2Obj_14,Celeste: I can't believe I'm going to meet Altheris Duskweaver!,
line:05d7544,Val2Obj_14,"Anyways,[p/] we still had a long investigation ahead of us.",
line:03385d6,Val2Obj_14,And we'd need to start by talking to Steelwind about that witness.,
line:06f59c1,StartInves1,"Valentina: Val,[p/] you're back!",
line:0d83a56,StartInves1,Valentina: Where's the produce for tonight's dinner?,
line:0f4c7d3,StartInves1,Valerie: The grocers all said someone already collected the deliveries.,
line:0769d27,StartInves1,Valerie: Do you think someone stole them?,
line:051e4a8,StartInves1,Valentina: ...,
line:0e3ad6d,StartInves1,Valentina: I bet word about the trial has gotten out already.,
line:0577e5d,StartInves1,Valentina: They're definitely not going to sell to us anymore.,
line:0df1ee8,StartInves1,Valerie: ...,
line:079acc5,StartInves1,Valentina: Ugh...[p/] That dumb attorney just had to go and ruin everything.,
line:0e5a1f4,StartInves1,Valerie: I don't know...[p/] I was watching the trial.,
line:0413fd9,StartInves1,Valerie: Do you really think that boy killed Catherine?,
line:034c996,StartInves1,"Valentina: Of course, he did![p/][s/] He's a [i]necromancer[/i] for crying out loud!",
line:07c7006,StartInves1,"Valerie: If what they said was true,[p/] I'm one, too.",
line:0dc22ec,StartInves1,Valentina: You know that's not the same thing.[p/] You only use healing magic.,
line:089b2b3,StartInves1,Valerie: ...,
line:0f6d1ab,StartInves1,"Valentina: Come on,[p/] help me prep some of the leftover meat.[p/] I bet we can still make some soup out of it.",
line:0bf59e1,StartInves1,Valerie: ...,
line:091803f,StartInves1,Valerie: I hate this...,
line:0f634f0,StartInves1,"Valentina: Yeah,[p/] I know.[p/] The students are totally going to complain about it.",
line:0b8b5d2,StartInves1,"Valerie: No,[p/] I [i]hate[/i] magic.",
line:0e8ee6e,StartInves1,Valentina: ...,
line:04e83f8,StartInves1,"Valentina: Sure.[p/] Whatever, Val...",
line:03c50dc,StartInves1,Valerie: ...What?,
line:093078c,Courtroom2,JUDGE: Court is now resumed for the trial of Wallace Nightgrave.,
line:018eee9,Courtroom2,"JUDGE: During yesterday's trial,[p/] it was revealed that the trace of [b]necromancy[/b] might not have been left by the defendant.",
line:0f2f4c7,Courtroom2,JUDGE: It may have been left by a witness who cast [b]necromancy[/b] in an attempt to [i]heal[/i] the victim.,
line:0573f33,Courtroom2,"JUDGE: However,[p/] the victim was seen by witnesses well after her time of death.",
line:07a64d2,Courtroom2,"JUDGE: That could only be explained if someone had used [b]necromancy[/b] to animate the victim’s body,[p/] which begged the following question.",
line:0e4eb6e,Courtroom2,"JUDGE: [i]If[/i] the victim had been raised as an undead and ordered to walk to Lecture Hall 2-B,[p/] where did the murder actually take place?",
line:09a5c88,Courtroom2,JUDGE: Does the prosecution have an answer for this?,
line:09b2ac7,Courtroom2,"AriaC: Based on the testimonies of several witnesses,[p/] it is very likely that the murder took place in the library.",
line:09ac713,Courtroom2,"JUDGE: Interesting...[p/] What led you to this conclusion, Ms. Steelwind?",
line:06f79c6,Courtroom2,"AriaC: First,[p/] I’d like to remind the court [i]where[/i] the victim was sighted before the body was found.",
line:05455c3,Courtroom2,AriaC: It began when the victim had a meeting with the headmaster near the center of the building.,
line:0de3dba,Courtroom2_1,"Theodore: Our meeting was scheduled for 12:00 PM.[p/] According to my schedule for that day,[p/] our meeting lasted for an hour.",
line:04935b3,Courtroom2_1,AriaC: This brings us to the statement of the next witness:[p/] a student at the academy.,
line:0acc665,Courtroom2_1,AriaC: This student saw the victim walking in the hallways.,
line:061c621,Courtroom2_1,Miriam: I saw her coming out of the headmaster’s office.,
line:09c95e3,Courtroom2_1,Miriam: She was heading towards the library.,
line:020d964,Courtroom2_1,AriaC: Which means that our first witness saw Bellwether leave the headmaster’s office.,
line:068abf0,Courtroom2_1,"AriaC: Presumably,[p/] this would have happened [i]after[/i] her meeting there.",
line:0def261,Courtroom2_1,AriaC: [i]That[/i] would time this encounter at around 1:00 PM.,
line:09db858,Courtroom2_1,"AriaC: The other event is the discovery of the body,[p/] which was when Valentina Ianus contacted security.",
line:05caa99,Courtroom2_1,Valerie: I suddenly spotted the professor lying in a pool of blood in the classroom.,
line:0f29c66,Courtroom2_1,Valerie: Valentina used a communication device to call for help while I tried to save her.,
line:01af7b6,Courtroom2_1,"AriaC: As we’ve already established,[p/] this event occurred at 3:04 PM.",
line:0f8db20,Courtroom2_1,AriaC: But the significance of this time is in what occurred [i]before[/i] the body was discovered.,
line:0e9ae2d,Courtroom2_1,"AriaC: The second witness,[p/] a member of the cleaning staff,[p/] spotted the victim in the west-wing hallway.",
line:08ec1ad,Courtroom2_1,Jan: Bellwether knocked over a vase...[p/] And there were shards and dirt everywhere.,
line:041be32,Courtroom2_1,Jan: It was probably 20-30 minutes before the twins found the body.,
line:0ab4933,Courtroom2_2,AriaC: This means that this encounter must have happened no later than 2:30 PM.,
line:0191c0a,Courtroom2_2,AriaC: And [i]this[/i] implies that the victim was near the library between 1:00 PM and 2:30 PM.,
line:0ac58c0,Courtroom2_2,"AriaC: According to the defendant’s statements,[p/] he was in the Library during this time period.",
line:0a4bf71,Courtroom2_2,"AriaC: Furthermore,[p/] the time of death was at 2:01 PM.",
line:04a9768,Courtroom2_2,AriaC: This means that Mr. Hughes saw the victim’s animated body.,
line:020d5c9,Courtroom2_2,"JUDGE: I see.[p/] What do you have to say in your defense, Mr. Cuthbert?",
line:09be979,Courtroom2_2,"TYRION: The prosecution’s argument is definitely well thought-out, Your Honor.",
line:061c046,Courtroom2_2,"TYRION: ...However,[p/] it is entirely predicated on the testimonies of all the witnesses involved.",
line:05dae3d,Courtroom2_2,AriaC: ...,
line:05eefe1,Courtroom2_2,Steelwind’s deduction had to have a hole somewhere...,
line:08c6e3a,Courtroom2_2,"And since our conversation yesterday,[p/] I’d had a feeling that Miriam was hiding something...",
line:0dd198b,Courtroom2_2,"If I wanted to get to the truth,[p/] I would need to drag that out of her through a cross-examination.",
line:0fa3379,Courtroom2_2,"TYRION: Your Honor.[p/] To test the validity of these claims,[p/] the defense would like both of these witnesses to testify.",
line:0df503d,Courtroom2_2,Tyrion: The defense calls Miriam Frega to the stand.,
line:04a772c,Courtroom2_2,JUDGE: F-[p/][s/]Frega?!,
line:0a678c5,Courtroom2_2,"At the mention of her name,[p/] the judge’s face turned a bit pale.",
line:0c54fcf,Courtroom2_2,"He fidgeted with his gavel,[p/] looking towards the bailiff and then towards Steelwind.",
line:0281a43,Courtroom2_2,AriaC: ...I had a feeling it would come to this.,
line:0fde531,Courtroom2_2,"JUDGE: D-[p/][s/]Do you have any objections, Ms. Steelwind...?",
line:0407d00,Courtroom2_2,"AriaC: I do not, Your Honor.",
line:04a0b45,Courtroom2_2,Judge: ...Very well.,
line:05d93c0,Courtroom2_2,Judge: Bailiff.[p/] Please escort...[p/] [i]Lady[/i] Frega to the stand.,
line:0f4ea5c,Courtroom2_3,"AriaC: Witness,[p/] please state your name and occupation for the—",
line:0d55b8c,Courtroom2_3,MIRIAM: You little snakes!,
line:05009e1,Courtroom2_3,MIRIAM: How [i]dare[/i] you deceive me!,
line:009fc0c,Courtroom2_3,CELESTE: O-[p/]Oh...[p/] It looks like she found out.,
line:0b0cb9f,Courtroom2_3,AriaC: I had the opportunity to debrief the witness beforehand.,
line:0dfa643,Courtroom2_3,"AriaC: ...Ms. McCoy,[p/] I asked you to exercise discretion.",
line:0a06b26,Courtroom2_3,AriaC: I did not imply that you should impersonate a member of my family.,
line:0fdf733,Courtroom2_3,CELESTE: Y-[p/]Yeah...[p/] Sorry about that.,
line:0fa19a6,Courtroom2_3,MIRIAM: I gave you [i]all[/i] of the tea that I imported from the Eastern Kingdoms!,
line:06d9105,Courtroom2_3,MIRIAM: I demand that you return it to me!,
line:0eba324,Courtroom2_3,CELESTE: No![p/][s/] You gave them to me![p/][s/] They’re [i]legally[/i] mine now!,
line:0a32d3c,Courtroom2_3,"AriaC: ...Anyways, Miriam,[p/] could you please testify to the court about your encounter with the victim?",
line:0ef1354,Courtroom2_3,MIRIAM: ...Fine.,
line:0820ebc,Courtroom2_4,Miriam: I was working on a research project in my dorm room when I decided to take a break.,
line:0ee6e53,Courtroom2_4,Miriam: I left my room and went on a walk.[p/] That’s when I saw Professor Bellwether exiting the Headmaster’s Office.,
line:0caba54,Courtroom2_4,"Miriam: She was walking in my direction.[p/] So I greeted her,[p/] and she responded in kind.",
line:009be5a,Courtroom2_4,"Miriam: After that,[p/] she headed towards the library.",
line:0bd67f0,Courtroom2_4,"Miriam: A short time after that,[p/] I went back to my room and continued my work.",
line:0ad4c39,Courtroom2_4,JUDGE: I see...[p/] So it was only a brief encounter.,
line:04b061f,Courtroom2_4,"AriaC: However brief it was,[p/] the witness’s testimony verifies two things.",
line:00417e3,Courtroom2_4,AriaC: One is that Miriam saw the professor exiting the Headmaster’s Office.,
line:03da601,Courtroom2_4,AriaC: The other is that she witnessed the victim head toward the library.,
line:0946b2a,Courtroom2_4,AriaC: This gives us a rough timeline of where the victim was before her death.,
line:08b9265,Courtroom2_4,JUDGE: Hm...[p/] That [i]does[/i] seem consistent.,
line:0e4bee7,Courtroom2_4,Did Bellwether really enter the library after her meeting?,
line:0be681b,Courtroom2_4,I felt like I would've seen her there if she did.,
line:012336c,Courtroom2_4,Judge: Mr. Cuthbert.[p/] You may begin your cross-examination.,
line:04c23a1,Cross_Miriam,Miriam: I was working on a research project in my dorm room when I decided to take a break.,
line:055a7e6,Cross_Miriam,TYRION: Was this research project a part of your schoolwork?,
line:0d0c0dd,Cross_Miriam,MIRIAM: It was an independent study to develop a new [b]conjuration[/b] spell formula.,
line:0ebc8fb,Cross_Miriam,MIRIAM: The project is being sponsored by the Crown Prince himself.,
line:04e44ad,Cross_Miriam,AriaC: ...,
line:0f7b2ec,Cross_Miriam,AriaC: ...I wasn’t aware that he was involved in such a study.,
line:04db573,Cross_Miriam,"MIRIAM: Of course you wouldn't.[p/] Did you expect to know every aspect of his life, dear Aria?",
line:02431ae,Cross_Miriam,...I sensed some hostility.,
line:0d6fd34,Cross_Miriam,"MIRIAM: If you don’t keep an eye on him,[p/] House Frega might just steal him back from you.",
line:054b58f,Cross_Miriam,AriaC: Hmph...[p/] As if His Highness would align himself with your rapacious family again.,
line:0409b5b,Cross_Miriam,TYRION: Um...,
line:0700a2a,Cross_Miriam,MIRIAM: Ha![p/] Our banking houses form the economic infrastructure of our kingdom.,
line:0bc4336,Cross_Miriam,MIRIAM: But perhaps he’ll come to the Steelwinds if he needs to massacre a village of commoners.,
line:0c15520,Cross_Miriam,"JUDGE: U-[p/][s/]Um...[p/][s/] With all due respect,[p/] may we please focus on the matter at hand?",
line:05fb709,Cross_Miriam,"AriaC: ...Of course, Your Honor.",
line:064d63a,Cross_Miriam,Miriam: I left my room and went on a walk.[p/] That’s when I saw Professor Bellwether exiting the Headmaster’s Office.,
line:01edd34,Cross_Miriam,TYRION: And you’re sure that you saw her exit the Headmaster’s Office?,
line:0f17666,Cross_Miriam,MIRIAM: Yes.[p/] I remember it clearly.,
line:057063d,Cross_Miriam,Miriam: I was surprised that she was still meeting with the headmaster at all.,
